,timestep,Node,flow
11412,1,node_37484,5985
11413,1,node_37486,1971
11414,1,node_37487,1077
11415,1,node_37490,3004
11416,1,node_37491,164
11417,1,node_37493,7426
11418,1,node_37494,17279
11419,1,node_37495,25985
11420,1,node_37497,14848
11421,1,node_37498,20297
11422,1,node_37503,4113
11423,1,node_37504,4388
11424,1,node_37506,3157
11425,1,node_37508,4027
11426,1,node_37509,0
11427,1,node_37510,17646
11428,1,node_37513,11639
11429,1,node_37514,5660
11430,1,node_37516,15311
11431,1,node_37517,248
11432,1,node_37518,14444
11433,1,node_37519,167
11434,1,node_37529,3921
11435,1,node_37538,2746
11436,1,node_37546,2765
11437,1,node_37551,3352
11438,1,node_37552,7790
11439,1,node_37554,2234
11440,1,node_37556,3767
11441,1,node_37558,2352
11442,1,node_37559,91
11443,1,node_37563,3090
11444,1,node_37564,8891
11445,1,node_37566,1314
11446,1,node_37568,189
11447,1,node_37570,1046
11448,1,node_37574,4792
11449,1,node_37575,1764
11450,1,node_37577,5990
11451,1,node_37578,13755
11452,1,node_37583,7143
11453,1,node_37589,592
11454,1,node_37591,5557
11455,1,node_37592,18687
11456,1,node_37599,582
11457,1,node_37601,471
11458,1,node_37607,17958
11459,1,node_37612,24449
11460,1,node_37614,38854
11461,1,node_37623,1601
11462,1,node_37627,4836
11463,1,node_37630,34022
11464,1,node_37633,19025
11465,1,node_37637,2518
11466,1,node_37641,8594
11467,1,node_37644,922
11468,1,node_37645,2330
11469,1,node_37646,3877
11470,1,node_37649,1789
11471,1,node_37650,29112
11472,1,node_37659,25891
11473,1,node_37662,3425
11474,1,node_37664,2896
11475,1,node_37667,7155
11476,1,node_37668,6148
11477,1,node_37671,2580
11478,1,node_37676,16655
11479,1,node_37681,20643
11480,1,node_37684,6167
11481,1,node_37687,5185
11482,1,node_37690,27655
11483,1,node_37692,23120
11484,1,node_37695,7097
11485,1,node_37696,1548
11486,1,node_37699,7933
11487,1,node_37702,14594
11488,1,node_37704,3225
11489,1,node_37706,2604
11490,1,node_37711,1100
11491,1,node_37715,7193
11492,1,node_37718,2209
11493,1,node_37721,10010
11494,1,node_37727,6337
11495,1,node_37729,7414
11496,1,node_37737,181
11497,1,node_37739,7713
11498,1,node_37742,19386
11499,1,node_37746,289
11500,1,node_37747,40583
11501,1,node_37753,5867
11502,1,node_37755,8244
11503,1,node_37757,15056
11504,1,node_37761,15207
11505,1,node_37765,27959
11506,1,node_37767,15046
11507,1,node_37769,12153
11508,1,node_37771,38449
11509,1,node_37773,8153
11510,1,node_37776,1520
11511,1,node_37779,760
11512,1,node_37783,2938
11513,1,node_37789,11180
11514,1,node_37790,1820
11515,1,node_37793,13002
11516,1,node_37799,4336
11517,1,node_37801,6528
11518,1,node_37805,586
11519,1,node_37806,40857
11520,1,node_37810,12702
11521,1,node_37816,9817
11522,1,node_37819,6235
11523,1,node_37821,9543
11524,1,node_37828,8990
11525,1,node_37830,19984
11526,1,node_37832,19078
11527,1,node_37836,19356
11528,1,node_37839,8948
11529,1,node_37845,17660
11530,1,node_37848,55288
11531,1,node_37853,1021
11532,1,node_37854,1122
11533,1,node_37856,1076
11534,1,node_37859,593
11535,1,node_37870,3740
11536,1,node_37877,6491
11537,1,node_37881,2885
11538,1,node_37887,7380
11539,1,node_37890,27
11540,1,node_37893,1315
11541,1,node_37898,4056
11542,1,node_37904,15059
11543,1,node_37908,582
11544,1,node_37917,10
11545,1,node_37921,5569
11546,1,node_37923,4112
11547,1,node_37925,35192
11548,1,node_37929,15052
11549,1,node_37937,33084
11550,1,node_37949,7374
11551,1,node_37957,1980
11552,1,node_37960,53
11553,1,node_37962,15320
11554,1,node_37966,6579
11555,1,node_37969,7283
11556,1,node_37970,1183
11557,1,node_37971,3011
11558,1,node_37973,1269
11559,1,node_37980,2531
11560,1,node_37982,19629
11561,1,node_37986,2956
11562,1,node_37992,32156
11563,1,node_37993,3952
11564,1,node_38006,43253
11565,1,node_38014,22597
11566,1,node_38025,17779
11567,1,node_38029,33731
11568,1,node_38030,5084
11569,1,node_38036,3595
11570,1,node_38037,20108
11571,1,node_38039,24853
11572,1,node_38041,12875
11573,1,node_38043,474
11574,1,node_38045,604
11575,1,node_38047,15577
11576,1,node_38049,4989
11577,1,node_38053,16310
11578,1,node_38059,20560
11579,1,node_38061,46119
11580,1,node_38062,23742
11581,1,node_38069,23859
11582,1,node_38071,29803
11583,1,node_38073,2001
11584,1,node_38080,4528
11585,1,node_38087,342
11586,1,node_38088,1113
11587,1,node_38091,345
11588,1,node_38095,10415
11589,1,node_38099,9636
11590,1,node_38104,2638
11591,1,node_38106,9148
11592,1,node_38111,4667
11593,1,node_38112,23151
11594,1,node_38113,10881
11595,1,node_38115,22
11596,1,node_38116,3163
11597,1,node_38139,1151
11598,1,node_38140,4513
11599,1,node_38141,281
11600,1,node_38142,118
11601,1,node_38143,956
11602,1,node_38151,2872
11603,1,node_38156,462
11604,1,node_38160,26989
11605,1,node_38163,835
11606,1,node_38170,10756
11607,1,node_38174,19625
11608,1,node_38176,15413
11609,1,node_38178,1076
11610,1,node_38181,599
11611,1,node_38185,0
11612,1,node_38190,60
11613,1,node_38194,1785
11614,1,node_38200,115
11615,1,node_38203,1270
11616,1,node_38204,4613
11617,1,node_38205,1609
11618,1,node_38207,1793
11619,1,node_38208,4881
11620,1,node_38210,20
11621,1,node_38212,301
11622,1,node_38214,164
11623,1,node_38217,1061
11624,1,node_38219,435
11625,1,node_38224,590
11626,1,node_38226,3534
11627,1,node_38228,488
11628,1,node_38230,108
11629,1,node_38231,17601
11630,1,node_38233,2357
11631,1,node_38235,16124
11632,1,node_38236,281
11633,1,node_38238,11245
11634,1,node_38240,13813
11635,1,node_38242,4202
11636,1,node_38243,3636
11637,1,node_38244,0
11638,1,node_38246,11732
11639,1,node_38247,8635
11640,1,node_38249,1696
11641,1,node_38253,29231
11642,1,node_38259,8689
11643,1,node_38262,3185
11644,1,node_38264,26731
11645,1,node_38266,3029
11646,1,node_38267,7738
11647,1,node_38273,21490
11648,1,node_38275,101540
11649,1,node_38277,9332
11650,1,node_38282,6937
11651,1,node_38285,37907
11652,1,node_38292,22077
11653,1,node_38293,14053
11654,1,node_38297,1794
11655,1,node_38299,399
11656,1,node_38303,3218
11657,1,node_38310,8137
11658,1,node_38311,12818
11659,1,node_38321,712
11660,1,node_38324,15990
11661,1,node_38325,20367
11662,1,node_38340,18960
11663,1,node_38342,1145
11664,1,node_38343,586
11665,1,node_38345,220
11666,1,node_38347,9752
11667,1,node_38349,716
11668,1,node_38351,2493
11669,1,node_38353,7621
11670,1,node_38355,11124
11671,1,node_38359,100
11672,1,node_38360,4228
11673,1,node_38364,2454
11674,1,node_38367,422
11675,1,node_38369,1827
11676,1,node_38377,15866
11677,1,node_38379,8663
11678,1,node_38383,5933
11679,1,node_38386,5079
11680,1,node_38389,1089
11681,1,node_38391,4165
11682,1,node_38393,4373
11683,1,node_38397,6879
11684,1,node_38404,5248
11685,1,node_38410,1085
11686,1,node_38413,1222
11687,1,node_38418,1510
11688,1,node_38420,1069
11689,1,node_38422,9838
11690,1,node_38425,498
11691,1,node_38426,9407
11692,1,node_38433,5452
11693,1,node_38436,19
11694,1,node_38440,17761
11695,1,node_38445,6327
11696,1,node_38453,1598
11697,1,node_38465,14600
11698,1,node_38468,9274
11699,1,node_38473,4728
11700,1,node_38478,5294
11701,1,node_38480,12
11702,1,node_38490,6471
11703,1,node_38493,34
11704,1,node_38496,1240
11705,1,node_38497,66
11706,1,node_38499,24726
11707,1,node_38500,3570
11708,1,node_38502,6356
11709,1,node_38504,2814
11710,1,node_38505,558
11711,1,node_38507,4353
11712,1,node_38508,2664
11713,1,node_38510,617
11714,1,node_38512,5538
11715,1,node_38514,751
11716,1,node_38516,103
11717,1,node_38517,1376
11718,1,node_38520,12005
11719,1,node_38522,1264
11720,1,node_38524,7242
11721,1,node_38528,2863
11722,1,node_38530,18188
11723,1,node_38533,3657
11724,1,node_38536,41944
11725,1,node_38539,244
11726,1,node_38540,15424
11727,1,node_38543,5980
11728,1,node_38544,1416
11729,1,node_38545,13381
11730,1,node_38547,9045
11731,1,node_38549,6274
11732,1,node_38551,7813
11733,1,node_38553,24749
11734,1,node_38555,8747
11735,1,node_38556,4539
11736,1,node_38558,19
11737,1,node_38560,651
11738,1,node_38561,2729
11739,1,node_38563,1933
11740,1,node_38565,12867
11741,1,node_38566,2373
11742,1,node_38568,7391
11743,1,node_38570,701
11744,1,node_38572,5030
11745,1,node_38574,2430
11746,1,node_38575,18563
11747,1,node_38577,6338
11748,1,node_38581,2185
11749,1,node_38589,10216
11750,1,node_38592,3130
11751,1,node_38595,17316
11752,1,node_38596,10384
11753,1,node_38600,1500
11754,1,node_38606,18168
11755,1,node_38608,3304
11756,1,node_38613,4368
11757,1,node_38623,13754
11758,1,node_38628,6346
11759,1,node_38633,15
11760,1,node_38636,258
11761,1,node_38639,1756
11762,1,node_38646,4641
11763,1,node_38649,13896
11764,1,node_38650,6096
11765,1,node_38651,4897
11766,1,node_38654,8913
11767,1,node_38656,2904
11768,1,node_38658,14365
11769,1,node_38661,13644
11770,1,node_38662,2804
11771,1,node_38664,1335
11772,1,node_38668,16882
11773,1,node_38672,8162
11774,1,node_38673,12367
11775,1,node_38675,4471
11776,1,node_38677,4954
11777,1,node_38679,2496
11778,1,node_38681,10055
11779,1,node_38683,3617
11780,1,node_38685,2194
11781,1,node_38686,10813
11782,1,node_38688,1120
11783,1,node_38689,2814
11784,1,node_38692,21205
11785,1,node_38696,30161
11786,1,node_38700,599
11787,1,node_38702,314
11788,1,node_38705,12278
11789,1,node_38707,186
11790,1,node_38708,686
11791,1,node_38711,18002
11792,1,node_38713,38
11793,1,node_38715,20530
11794,1,node_38717,586
11795,1,node_38721,263
11796,1,node_38723,14521
11797,1,node_38727,4289
11798,1,node_38729,7915
11799,1,node_38731,0
11800,1,node_38732,329
11801,1,node_38739,12860
11802,1,node_38741,6589
11803,1,node_38744,19591
11804,1,node_38756,312
11805,1,node_38758,13944
11806,1,node_38761,115
11807,1,node_38762,4132
11808,1,node_38763,350
11809,1,node_38765,11119
11810,1,node_38766,9492
11811,1,node_38767,3108
11812,1,node_38771,1210
11813,1,node_38772,1178
11814,1,node_38774,26539
11815,1,node_38777,3491
11816,1,node_38780,3468
11817,1,node_38782,9855
11818,1,node_38783,348
11819,1,node_38784,2001
11820,1,node_38785,10451
11821,1,node_38786,5317
11822,1,node_38787,16975
11823,1,node_38788,7684
11824,1,node_38790,13374
11825,1,node_38793,329
11826,1,node_38794,7393
11827,1,node_38795,1841
11828,1,node_38798,577
11829,1,node_38802,80
11830,1,node_38803,14387
11831,1,node_38804,715
11832,1,node_38807,1020
11833,1,node_38809,29610
11834,1,node_38810,12
11835,1,node_38811,33562
11836,1,node_38814,196
11837,1,node_38817,451
11838,1,node_38818,831
11839,1,node_38819,11348
11840,1,node_38820,17625
11841,1,node_38825,6447
11842,1,node_38826,8146
11843,1,node_38828,1790
11844,1,node_38831,7587
11845,1,node_38834,6112
11846,1,node_38836,928
11847,1,node_38837,4149
11848,1,node_38841,13276
11849,1,node_38843,13570
11850,1,node_38845,3029
11851,1,node_38849,6365
11852,1,node_38851,5185
11853,1,node_38853,8690
11854,1,node_38857,2608
11855,1,node_38859,1675
11856,1,node_38861,3846
11857,1,node_38862,1548
11858,1,node_38864,5
11859,1,node_38866,3192
11860,1,node_38872,306
11861,1,node_38874,4040
11862,1,node_38875,8296
11863,1,node_38877,16328
11864,1,node_38880,3072
11865,1,node_38882,4756
11866,1,node_38883,3717
11867,1,node_38884,2072
11868,1,node_38885,2658
11869,1,node_38890,4162
11870,1,node_38902,2798
11871,1,node_38904,7412
11872,1,node_38905,5497
11873,1,node_38913,68118
11874,1,node_38919,6317
11875,1,node_38925,1368
11876,1,node_38927,16066
11877,1,node_38929,205
11878,1,node_38932,43
11879,1,node_38939,24173
11880,1,node_38940,1845
11881,1,node_38947,8636
11882,1,node_38949,28267
11883,1,node_38950,4102
11884,1,node_38953,23162
11885,1,node_38958,17257
11886,1,node_38961,2413
11887,1,node_38967,12137
11888,1,node_38969,655
11889,1,node_38971,1196
11890,1,node_38974,303
11891,1,node_38976,233
11892,1,node_38978,802
11893,1,node_38980,3429
11894,1,node_38982,5540
11895,1,node_38984,5208
11896,1,node_38990,1440
11897,1,node_38996,1102
11898,1,node_38998,52
11899,1,node_39004,186
11900,1,node_39008,3260
11901,1,node_39014,7779
11902,1,node_39016,1931
11903,1,node_39020,3464
11904,1,node_39026,4109
11905,1,node_39030,5783
11906,1,node_39031,3745
11907,1,node_39033,6294
11908,1,node_39038,4211
11909,1,node_39041,2551
11910,1,node_39044,1259
11911,1,node_39049,10198
11912,1,node_39053,5379
11913,1,node_39054,6519
11914,1,node_39056,10296
11915,1,node_39061,3814
11916,1,node_39065,8422
11917,1,node_39066,3014
11918,1,node_39067,4173
11919,1,node_39069,15718
11920,1,node_39072,8952
11921,1,node_39073,14228
11922,1,node_39077,18454
11923,1,node_39079,1894
11924,1,node_39081,15978
11925,1,node_39082,9845
11926,1,node_39084,1672
11927,1,node_39086,1506
11928,1,node_39088,270
11929,1,node_39090,16621
11930,1,node_39091,2063
11931,1,node_39094,2731
11932,1,node_39096,747
11933,1,node_39098,8217
11934,1,node_39100,6357
11935,1,node_39102,11089
11936,1,node_39114,2127
11937,1,node_39116,12058
11938,1,node_39118,19
11939,1,node_39121,19
11940,1,node_39122,5580
11941,1,node_39139,4547
11942,1,node_39147,2305
11943,1,node_39151,14434
11944,1,node_39153,39987
11945,1,node_39154,5542
11946,1,node_39156,1403
11947,1,node_39161,4480
11948,1,node_39164,4453
11949,1,node_39167,4370
11950,1,node_39169,10795
11951,1,node_39171,29301
11952,1,node_39175,105
11953,1,node_39182,2564
11954,1,node_39188,17955
11955,1,node_39190,12513
11956,1,node_39193,2035
11957,1,node_39195,6628
11958,1,node_39200,2765
11959,1,node_39203,311
11960,1,node_39210,1554
11961,1,node_39216,9319
11962,1,node_39224,78400
11963,1,node_39227,65225
11964,1,node_39232,325
11965,1,node_39233,414
11966,1,node_39238,4301
11967,1,node_39244,34766
11968,1,node_39254,7847
11969,1,node_39255,14072
11970,1,node_39257,4662
11971,1,node_39268,48
11972,1,node_39274,9655
11973,1,node_39279,33759
11974,1,node_39284,12387
11975,1,node_39286,15838
11976,1,node_39292,627
11977,1,node_39295,83
11978,1,node_39300,690
11979,1,node_39303,17094
11980,1,node_39308,1923
11981,1,node_39313,9632
11982,1,node_39318,984
11983,1,node_39325,1136
11984,1,node_39327,1137
11985,1,node_39328,727
11986,1,node_39330,2714
11987,1,node_39333,0
11988,1,node_39341,7843
11989,1,node_39342,9366
11990,1,node_39346,12550
11991,1,node_39347,2580
11992,1,node_39348,3672
11993,1,node_39349,2018
11994,1,node_39350,6231
11995,1,node_39351,8970
11996,1,node_39352,11887
11997,1,node_39353,0
11998,1,node_39355,1649
11999,1,node_39357,367
12000,1,node_39360,563
12001,1,node_39366,172
12002,1,node_39368,5714
12003,1,node_39369,19062
12004,1,node_39370,1212
12005,1,node_39376,13884
12006,1,node_39379,5297
12007,1,node_39381,1439
12008,1,node_39382,7639
12009,1,node_39385,212
12010,1,node_39387,4979
12011,1,node_39389,9071
12012,1,node_39392,1464
12013,1,node_39393,12721
12014,1,node_39395,18373
12015,1,node_39396,158
12016,1,node_39400,1825
12017,1,node_39403,2279
12018,1,node_39407,19566
12019,1,node_39412,30810
12020,1,node_39416,5506
12021,1,node_39422,14014
12022,1,node_39428,12296
12023,1,node_39431,5853
12024,1,node_39434,5101
12025,1,node_39437,4183
12026,1,node_39441,11880
12027,1,node_39444,37379
12028,1,node_39448,21967
12029,1,node_39451,19913
12030,1,node_39457,2658
12031,1,node_39458,1246
12032,1,node_39460,1288
12033,1,node_39464,21642
12034,1,node_39467,16087
12035,1,node_39473,3591
12036,1,node_39474,3663
12037,1,node_39477,8034
12038,1,node_39479,13157
12039,1,node_39487,41
12040,1,node_39491,3186
12041,1,node_39493,4334
12042,1,node_39496,9302
12043,1,node_39497,612
12044,1,node_39510,2313
12045,1,node_39513,3475
12046,1,node_39518,17191
12047,1,node_39521,1810
12048,1,node_39524,24301
12049,1,node_39526,18154
12050,1,node_39529,1468
12051,1,node_39531,505
12052,1,node_39538,193
12053,1,node_39543,1231
12054,1,node_39546,8945
12055,1,node_39550,5276
12056,1,node_39554,3225
12057,1,node_39559,947
12058,1,node_39564,6244
12059,1,node_39569,4259
12060,1,node_39572,1440
12061,1,node_39579,31396
12062,1,node_39581,12365
12063,1,node_39583,24479
12064,1,node_39587,17232
12065,1,node_39590,188
12066,1,node_39594,22
12067,1,node_39595,43
12068,1,node_39600,3510
12069,1,node_39603,1199
12070,1,node_39605,2
12071,1,node_39608,13430
12072,1,node_39611,36850
12073,1,node_39617,2421
12074,1,node_39619,7291
12075,1,node_39622,13544
12076,1,node_39625,17590
12077,1,node_39628,878
12078,1,node_39629,1108
12079,1,node_39633,7989
12080,1,node_39635,2216
12081,1,node_39636,5162
12082,1,node_39638,354
12083,1,node_8197,15175
12084,1,node_31826,16757
12085,1,node_39648,2643
12086,1,node_39650,261
12087,1,node_39651,92
12088,1,node_39656,19432
12089,1,node_39658,33
12090,1,node_39660,22295
12091,1,node_39663,53908
12092,1,node_39668,32944
12093,1,node_39675,28134
12094,1,node_39677,33241
12095,1,node_39679,25881
12096,1,node_39680,46858
12097,1,node_39681,1502
12098,1,node_39686,18916
12099,1,node_39690,5087
12100,1,node_39695,15938
12101,1,node_39698,19013
12102,1,node_39705,27941
12103,1,node_39706,2040
12104,1,node_39707,19989
12105,1,node_39709,50628
12106,1,node_39711,521
12107,1,node_39715,12525
12108,1,node_39716,226
12109,1,node_39718,14693
12110,1,node_39720,45452
12111,1,node_39725,11814
12112,1,node_39729,334
12113,1,node_39733,34651
12114,1,node_39734,23775
12115,1,node_39736,1001
12116,1,node_39738,3573
12117,1,node_39739,8429
12118,1,node_39740,12744
12119,1,node_39741,14073
12120,1,node_39742,3685
12121,1,node_39743,8221
12122,1,node_39744,7515
12123,1,node_39745,781
12124,1,node_39746,18561
12125,1,node_39747,48955
12126,1,node_39748,29910
12127,1,node_39749,75651
12128,1,node_39750,4610
12129,1,node_39751,14275
12130,1,node_39752,39906
12131,1,node_39753,26226
12132,1,node_39754,21446
12133,1,node_39756,4397
12134,1,node_39759,3994
12135,1,node_39760,10895
12136,1,node_39762,618
12137,1,node_39766,15348
12138,1,node_39769,588
12139,1,node_39774,18705
12140,1,node_39776,72
12141,1,node_39781,46
12142,1,node_39787,9359
12143,1,node_39800,26
12144,1,node_39802,7972
12145,1,node_39806,8663
12146,1,node_39817,21090
12147,1,node_39818,4424
12148,1,node_39822,13365
12149,1,node_39825,463
12150,1,node_39826,3462
12151,1,node_39837,2692
12152,1,node_39840,7330
12153,1,node_39844,6308
12154,1,node_39855,2008
12155,1,node_39856,1254
12156,1,node_39862,45447
12157,1,node_39863,17571
12158,1,node_39865,1267
12159,1,node_39869,13246
12160,1,node_39873,17567
12161,1,node_39875,8549
12162,1,node_39877,5638
12163,1,node_39878,4825
12164,1,node_39881,30299
12165,1,node_39882,7728
12166,1,node_39884,5837
12167,1,node_39885,17768
12168,1,node_39888,8800
12169,1,node_39890,32422
12170,1,node_39892,18713
12171,1,node_39894,8709
12172,1,node_39895,3779
12173,1,node_39897,11840
12174,1,node_39898,8969
12175,1,node_39905,2731
12176,1,node_39907,31
12177,1,node_39908,16790
12178,1,node_39909,12578
12179,1,node_39910,147
12180,1,node_39912,627
12181,1,node_39914,1491
12182,1,node_39918,12687
12183,1,node_39923,51
12184,1,node_39927,2820
12185,1,node_39932,8704
12186,1,node_39939,12187
12187,1,node_39946,550
12188,1,node_39948,3564
12189,1,node_39957,9550
12190,1,node_39970,19807
12191,1,node_39972,36705
12192,1,node_39976,60488
12193,1,node_39985,925
12194,1,node_39988,616
12195,1,node_39990,18084
12196,1,node_39991,23248
12197,1,node_39992,7176
12198,1,node_39994,12885
12199,1,node_40007,3477
12200,1,node_40011,1952
12201,1,node_40015,17840
12202,1,node_40021,999
12203,1,node_40026,11429
12204,1,node_40030,6845
12205,1,node_40031,17608
12206,1,node_40033,1962
12207,1,node_40034,11225
12208,1,node_40036,4566
12209,1,node_40037,26527
12210,1,node_40039,17373
12211,1,node_40040,16352
12212,1,node_40042,21389
12213,1,node_40044,0
12214,1,node_40046,3413
12215,1,node_40056,26447
12216,1,node_40060,32
12217,1,node_40061,36671
12218,1,node_40063,20202
12219,1,node_40064,8041
12220,1,node_40066,71
12221,1,node_40067,4717
12222,1,node_40068,11241
12223,1,node_40070,8469
12224,1,node_40071,14699
12225,1,node_40072,2540
12226,1,node_40074,31324
12227,1,node_40085,8349
12228,1,node_40086,1025
12229,1,node_40088,573
12230,1,node_40089,3785
12231,1,node_40091,3962
12232,1,node_40093,7483
12233,1,node_40096,12575
12234,1,node_40097,9159
12235,1,node_40111,4230
12236,1,node_40112,3400
12237,1,node_40116,3833
12238,1,node_40117,2197
12239,1,node_40137,11036
12240,1,node_40141,93
12241,1,node_40146,4132
12242,1,node_40154,6008
12243,1,node_40156,2671
12244,1,node_40157,29143
12245,1,node_40169,28467
12246,1,node_40177,42202
12247,1,node_40178,6733
12248,1,node_40181,6559
12249,1,node_40183,2
12250,1,node_40186,2
12251,1,node_40187,7401
12252,1,node_40188,575
12253,1,node_40189,11
12254,1,node_40191,465
12255,1,node_40192,6034
12256,1,node_40193,556
12257,1,node_40194,1081
12258,1,node_40195,26404
12259,1,node_40196,3904
12260,1,node_40197,19088
12261,1,node_40198,9517
12262,1,node_40200,19406
12263,1,node_40202,5867
12264,1,node_40204,6680
12265,1,node_40205,652
12266,1,node_40206,107
12267,1,node_40207,14207
12268,1,node_40210,2403
12269,1,node_40212,1701
12270,1,node_40214,4245
12271,1,node_40216,4417
12272,1,node_40221,15518
12273,1,node_40222,18563
12274,1,node_40224,2300
12275,1,node_40228,4534
12276,1,node_40229,21737
12277,1,node_40231,5655
12278,1,node_40233,213
12279,1,node_40235,1764
12280,1,node_40237,444
12281,1,node_40239,754
12282,1,node_40241,4900
12283,1,node_40243,5195
12284,1,node_40245,1104
12285,1,node_40247,1750
12286,1,node_40249,0
12287,1,node_40250,1626
12288,1,node_40254,68
12289,1,node_40256,0
12290,1,node_40258,5660
12291,1,node_40260,10697
12292,1,node_40264,34176
12293,1,node_40265,4463
12294,1,node_40267,1782
12295,1,node_40273,36560
12296,1,node_40276,53905
12297,1,node_40280,123
12298,1,node_40286,12027
12299,1,node_40291,345
12300,1,node_40293,1744
12301,1,node_40295,243
12302,1,node_40297,477
12303,1,node_40298,3266
12304,1,node_40300,2619
12305,1,node_40301,16564
12306,1,node_40310,1242
12307,1,node_40312,1647
12308,1,node_40316,4624
12309,1,node_40318,1968
12310,1,node_40320,3202
12311,1,node_40322,638
12312,1,node_40324,3689
12313,1,node_40334,35600
12314,1,node_40338,55180
12315,1,node_40340,22
12316,1,node_40346,998
12317,1,node_40350,767
12318,1,node_40351,10122
12319,1,node_40352,17557
12320,1,node_40356,16612
12321,1,node_40359,17368
12322,1,node_40369,42
12323,1,node_40370,962
12324,1,node_40377,2987
12325,1,node_40380,1234
12326,1,node_40381,7074
12327,1,node_40387,2990
12328,1,node_40392,5417
12329,1,node_40394,1
12330,1,node_40400,2487
12331,1,node_40405,741
12332,1,node_40407,1243
12333,1,node_40410,4905
12334,1,node_40413,775
12335,1,node_40414,33233
12336,1,node_40418,11529
12337,1,node_40424,65
12338,1,node_40426,767
12339,1,node_40427,5206
12340,1,node_40432,3181
12341,1,node_40434,35057
12342,1,node_40436,26391
12343,1,node_40438,18782
12344,1,node_40442,1762
12345,1,node_40445,6266
12346,1,node_40447,366
12347,1,node_40449,29161
12348,1,node_40451,212
12349,1,node_40456,25458
12350,1,node_40460,7127
12351,1,node_40463,296
12352,1,node_40472,4772
12353,1,node_40480,42211
12354,1,node_40482,1284
12355,1,node_40484,4212
12356,1,node_40486,4128
12357,1,node_40489,21931
12358,1,node_40493,6773
12359,1,node_40497,1624
12360,1,node_40498,279
12361,1,node_40502,4879
12362,1,node_40504,18460
12363,1,node_40506,1727
12364,1,node_40507,12692
12365,1,node_40510,2254
12366,1,node_40518,26809
12367,1,node_40519,38621
12368,1,node_40527,10973
12369,1,node_40531,1684
12370,1,node_40535,9518
12371,1,node_40540,2402
12372,1,node_40543,678
12373,1,node_40546,5478
12374,1,node_40547,29849
12375,1,node_40553,3494
12376,1,node_40557,18679
12377,1,node_40559,2540
12378,1,node_40562,1049
12379,1,node_40564,9372
12380,1,node_40567,3714
12381,1,node_40569,5032
12382,1,node_40574,4734
12383,1,node_40577,4660
12384,1,node_40585,1447
12385,1,node_40586,954
12386,1,node_40589,7505
12387,1,node_40590,2270
12388,1,node_40592,9792
12389,1,node_40594,2851
12390,1,node_40599,899
12391,1,node_40602,1157
12392,1,node_40611,7853
12393,1,node_40612,12845
12394,1,node_40614,3948
12395,1,node_40615,13878
12396,1,node_40619,2178
12397,1,node_40622,189
12398,1,node_40628,35658
12399,1,node_40637,1100
12400,1,node_40639,14381
12401,1,node_40642,1753
12402,1,node_40645,3344
12403,1,node_40647,1590
12404,1,node_40649,309
12405,1,node_40653,10134
12406,1,node_40658,13166
12407,1,node_40660,11892
12408,1,node_40664,21782
12409,1,node_40666,0
12410,1,node_40669,29174
12411,1,node_40671,2116
12412,1,node_40675,2064
12413,1,node_40680,2286
12414,1,node_40686,6628
12415,1,node_40689,1904
12416,1,node_40692,2643
12417,1,node_40696,2538
12418,1,node_40701,1618
12419,1,node_40703,6697
12420,1,node_40716,6860
12421,1,node_40718,1371
12422,1,node_40719,6649
12423,1,node_40723,12678
12424,1,node_40725,26125
12425,1,node_40728,36789
12426,1,node_40729,12080
12427,1,node_40733,20322
12428,1,node_40736,14206
12429,1,node_40740,4296
12430,1,node_40742,15711
12431,1,node_40744,1181
12432,1,node_40746,14833
12433,1,node_40747,18119
12434,1,node_40751,622
12435,1,node_40753,2341
12436,1,node_40754,14047
12437,1,node_40755,6830
12438,1,node_40757,3170
12439,1,node_40758,6121
12440,1,node_40772,3478
12441,1,node_40774,5503
12442,1,node_40777,23464
12443,1,node_40781,3212
12444,1,node_40782,13128
12445,1,node_40785,9156
12446,1,node_40788,1507
12447,1,node_40789,902
12448,1,node_40795,714
12449,1,node_40797,5518
12450,1,node_40799,32161
12451,1,node_40802,95712
12452,1,node_40804,2651
12453,1,node_40806,429
12454,1,node_40807,48440
12455,1,node_40808,21869
12456,1,node_40809,25910
12457,1,node_40811,2659
12458,1,node_40813,90
12459,1,node_40814,3260
12460,1,node_40816,16996
12461,1,node_40820,3940
12462,1,node_40821,20634
12463,1,node_40824,486
12464,1,node_40826,3233
12465,1,node_40829,5412
12466,1,node_40834,13420
12467,1,node_40838,3029
12468,1,node_40842,8063
12469,1,node_40845,21207
12470,1,node_40848,20587
12471,1,node_40851,1789
12472,1,node_40854,20073
12473,1,node_40855,10105
12474,1,node_40861,2958
12475,1,node_40865,409
12476,1,node_40866,15053
12477,1,node_40869,28805
12478,1,node_40872,676
12479,1,node_40874,89815
12480,1,node_40876,25560
12481,1,node_40882,19604
12482,1,node_40884,21421
12483,1,node_40889,7
12484,1,node_40895,8084
12485,1,node_40898,12599
12486,1,node_40900,7989
12487,1,node_40918,0
12488,1,node_40921,8018
12489,1,node_40925,1682
12490,1,node_40927,8667
12491,1,node_40933,6018
12492,1,node_40937,1342
12493,1,node_40942,6495
12494,1,node_40944,15240
12495,1,node_40949,372
12496,1,node_40950,222
12497,1,node_40953,2548
12498,1,node_40954,2240
12499,1,node_40957,7181
12500,1,node_40959,3170
12501,1,node_40961,312
12502,1,node_40962,5307
